"","SCHOOL_CODE","SCHOOL_NAME","AMPH_ID","AMPH_NAME","PROV_ID","PROV_NAME","REGION_NAME","URBAN_ZONE","AREA_CODE_M6","AREA_NAME_M6","BUREA_CODE","BUREA_NAME","SCHOOL_SIZE","thai_avg","soc_avg","eng_avg","math_avg","sci_avg","thai_sd","soc_sd","eng_sd","math_sd","sci_sd","thai_min","soc_min","eng_min","math_min","sci_min","thai_max","soc_max","eng_max","math_max","sci_max","com1"
"918","1125100010","สายมิตรศึกษา","2502","กบินทร์บุรี","25","ปราจีนบุรี","ตะวันออก","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","L",39.576923,32.358974,26.698717,19.166666,28.041025,11.551189,6.723428,8.791056,6.777917,6.068193,18.5,17,13.75,5,18.4,69.5,47,57.5,35,45.6,-0.261299881924749
"919","1125100018","มัธยมวัดใหม่กรงทอง","2508","ศรีมหาโพธิ","25","ปราจีนบุรี","ตะวันออก","SUBURB",NA,NA,"11","สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน","XL",56.453703,39.744444,34.759259,39.342592,34.445925,12.997819,7.793011,12.109164,19.477154,9.337191,18.5,22,12.5,7.5,10.4,87,70,77.5,97.5,82,3.71400612540593
"920","1048012024","หนองบ่อวิทยานุกูล","4807","นาแก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",37.041666,32,20.625,23.333333,25.566666,10.947713,4.396968,8.346344,6.947221,5.742144,16.5,26,12.5,10,17.6,60,40,38.75,37.5,38,-0.81521447982177
"921","1048012025","ธรรมากรวิทยานุกูล","4807","นาแก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",32.272727,30.681818,20.681818,17.727272,22.818181,14.396754,5.865045,3.875316,5.162643,7.587051,12,19,13.75,10,10.4,59.5,44,31.25,27.5,33.6,-1.80550335439821
"922","1048012026","นาแกสามัคคีวิทยา","4807","นาแก","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",43.807692,34.744755,28.365384,25.270979,29.193006,14.358598,7.556864,12.478331,13.607927,8.624084,12.5,16,7.5,5,10.4,84.5,55,80,87.5,61.6,0.791706007259065
"923","1048012027","วังยางวิทยาคม","4812","วังยาง","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.4375,29.5,21.015625,16.5625,24.625,11.814814,6.538348,5.362244,6.724198,8.177981,16.5,16,12.5,5,6.4,54.5,41,28.75,27.5,42.4,-1.69622353908608
"924","1048012028","หนองโพธิ์พิทยาคม","4812","วังยาง","48","นครพนม","ตะวันออกเฉียงเหนือ","SUBURB","10122","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 22","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",33.390625,30.8125,19.570312,17.34375,25.0125,8.083291,4.390597,4.314417,6.49331,6.400768,21,21,12.5,5,10.4,50,41,31.25,32.5,34,-1.58130544906923
"925","1416011201","สาธิตมหาวิทยาลัยราชภัฏเทพสตรี","1601","เมืองลพบุรี","16","ลพบุรี","กลาง","URBAN",NA,NA,"14","สำนักงานคณะกรรมการการอุดมศึกษา","L",57.22,40.07258,43.38,50.92,35.4528,13.673536,7.359628,15.950724,22.249799,10.673995,19,21,12.5,10,11.2,83.5,61,88.75,100,68,4.93888540332189
"926","1420011101","สาธิต ""พิบูลบำเพ็ญ"" มหาวิทยาลัยบูรพา","2001","เมืองชลบุรี","20","ชลบุรี","ตะวันออก","URBAN",NA,NA,"14","สำนักงานคณะกรรมการการอุดมศึกษา","XL",58.671096,40.352159,50.527408,51.86877,37.871096,15.90931,8.935479,17.423513,25.51334,14.342554,14,17,12.5,12.5,11.6,89,60,93.75,100,83.6,5.73004387437387
"927","1052032003","ทุ่งกว๋าววิทยาคม","5213","เมืองปาน","52","ลำปาง","เหนือ","SUBURB","10135","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 35","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",35.919354,30.387096,21.008064,19.919354,24.645161,12.920414,5.039696,5.07424,7.632799,6.561415,17.5,21,12.5,7.5,11.2,67,40,35,52.5,44.8,-1.33055215439141
"928","1052032004","เมืองปานพัฒนวิทย์","5213","เมืองปาน","52","ลำปาง","เหนือ","SUBURB","10135","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 35","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",40.35,31.866666,23,24.25,29.346666,9.9659,5.637572,4.60525,11.639551,8.376148,23,20,11.25,12.5,12.8,61.5,42,32.5,52.5,50,-0.0926432025888495
"929","1052032005","ทุ่งอุดมวิทยา","5213","เมืองปาน","52","ลำปาง","เหนือ","SUBURB","10135","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 35","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",34.625,33.25,20.9375,18.125,23.5,9.088969,6.077622,3.232525,10.879309,8.999444,17.5,24,16.25,2.5,11.2,46.5,43,26.25,42.5,38,-1.2398039627592
"930","1052032006","แจ้ห่มวิทยา","5206","แจ้ห่ม","52","ลำปาง","เหนือ","SUBURB","10135","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 35","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",48.334558,33.860294,28.253676,27.555147,31.2,14.874607,7.141606,8.992542,14.544135,10.672559,9.5,13,12.5,2.5,10,80.5,55,66.25,85,68.4,1.23787080330098
"931","1074012001","สมุทรสาครวิทยาลัย","7401","เมืองสมุทรสาคร","74","สมุทรสาคร","กลาง","URBAN","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",49.21709,36.175519,32.315668,33.237327,31.134562,15.234813,7.663036,12.406703,20.398623,10.466561,9.5,12,10,5,9.2,86,60,73.75,100,76.8,2.0804768936471
"932","1074012002","สมุทรสาครบูรณะ","7401","เมืองสมุทรสาคร","74","สมุทรสาคร","กลาง","URBAN","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","XL",53.028735,37.697247,35.90883,34.587155,31.487155,12.910026,6.131595,13.758145,18.643856,8.632357,4,18,8.75,7.5,8.4,80.5,60,90,100,74,2.78171640633665
"933","1074012004","พันท้ายนรสิงห์วิทยา","7401","เมืองสมุทรสาคร","74","สมุทรสาคร","กลาง","URBAN","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",35.764285,31.142857,23.910714,21.035714,25.422857,14.146612,6.139534,6.119792,11.389946,6.955084,13,17,12.5,2.5,6.4,68.5,47,42.5,72.5,46.8,-0.950930343097435
"934","1074012005","สมุทรสาครวุฒิชัย","7401","เมืองสมุทรสาคร","74","สมุทรสาคร","กลาง","URBAN","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",41.823076,32.578125,26.503906,22.460937,27.003076,12.694166,5.58403,9.391079,8.609272,7.056042,17.5,18,10,7.5,15.2,71,46,72.5,42.5,56,-0.0619025929903193
"935","1074012007","อ้อมน้อยโสภณชนูปถัมภ์","7402","กระทุ่มแบน","74","สมุทรสาคร","กลาง","SUBURB","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","L",44.161971,34.450704,27.244718,27.147887,28.591549,13.350313,6.471583,8.476016,11.936568,7.486434,11.5,14,13.75,5,13.2,72,51,55,70,56,0.745404244591764
"936","1074012008","กุศลวิทยา","7402","กระทุ่มแบน","74","สมุทรสาคร","กลาง","SUBURB","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","S",55.75,40,23.75,35,28.8,6.25,3,0,0,2.4,49.5,37,23.75,35,26.4,62,43,23.75,35,31.2,2.32805613613649
"937","1074012009","วัดธรรมจริยาภิรมย์","7403","บ้านแพ้ว","74","สมุทรสาคร","กลาง","SUBURB","10110","สำนักงานเขตพื้นที่การศึกษามัธยมศึกษา เขต 10","10","สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน","M",46.539682,34.301587,28.650793,27.142857,28.622222,12.564218,7.083707,10.684189,15.88561,7.626779,22,19,12.5,10,13.6,68.5,49,68.75,80,47.6,0.933947016141444
